position,title,link,product_link,product_id,serpapi_product_api,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,source,price,extracted_price,rating,reviews,badge,thumbnail,delivery,old_price,extracted_old_price,tag,extensions,store_rating,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,store_reviews,alternative_price
33,Banana Republic Men ECO HOODIE Long Sleeve Cream Sz XL - New Men | Color: Beige ...,https://www.mercari.com/us/item/m88086047918/,https://www.google.com/shopping/product/1?gl=us&prds=pid:5058552435772807106,5058552435772807106,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5058552435772807106,,,,Mercari,,59.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQzAME3YXQSDXeYXoAjyA617-Y8JCbWjTtpasFTkw9cYqE9kATCgS1frLguaGf15PT3PVQSImrV0IY7JEJOlKcw583FPdWcsWH99bPDxapZ&usqp=CAE,$9.50 delivery,,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
34,Banana Republic Factory Shirts | Banana Republic Factory Fleece Popover Hoodie in ...,https://poshmark.com/listing/Banana-Republic-Factory-Fleece-Popover-hoodie-in-navy-62296e1d7d576c6473ad28e4?srsltid=AfmBOooraNkqaeTWnaxZspx-TiOs4n-RQ7WwTr1T0cYPzh_8DmhfGKVdPiE#utm_source=gdm_unpaid,https://www.google.com/shopping/product/17811470295647072001?gl=us,17811470295647072001,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17811470295647072001,,,,Poshmark,,40.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQTgCoLt_kpw6BagvSKS3T5MQWPqzBuHenBMSdN5kcGToyj-Rn3K_8ITWtbdHLRqunYqIIhf4Jny6suEgFVvmKGyLPHt0BZxkQtpcWrbbE&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
35,Banana Republic Men's Ryan Cashmere Hoodie Medium Gray Size Xs,https://bananarepublic.gap.com/browse/product.do?pid=755240012&vid=1&tid=brns000051,https://www.google.com/shopping/product/966667036414317463?gl=us,966667036414317463,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=966667036414317463,,,,Banana Republic,,190.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRK5ml83ULNaieuUReR5L6vtFpWDTkJH7n-Hzb8qWzhyjrbshjZRN6wJxq_D-zCFMZJuvUmIWLFq5DLV9-AJLXtXQW3oeZ3FWw04runB2uV&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,1,0,0,0,,
36,Banana Republic Sweater Adult XL Gray Hooded Sweatshirt Pullover Hoodie Mens in White,https://www.grailed.com/listings/47370180-banana-republic-banana-republic-sweater-adult-xl-gray-hooded-sweatshirt-pullover-hoodie-mens?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20sweatshirts_hoodies&srsltid=AfmBOop_rpqXB_IDP26L6oDK_MFpWOlQkki7HFDvouTr6btPbJEhAwhhSz4,https://www.google.com/shopping/product/8923433014237524977?gl=us,8923433014237524977,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8923433014237524977,,,,Grailed,,29.0,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR0AllZnXY3CkoChHk3__a9Q2mMDRB1BB6I2DSZ2XjYsDKfcqrEdIKk-io45I10AihodjMXcVryqFu-aZztb4q8X8x152SqlJnbqyPgaENdM5C4Ub9qMVt1&usqp=CAE,$10.00 delivery,,,,,4.6,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,0,0,0,0,84.0,
37,used Pre-owned Banana Republic Factory Store Women's Size Xs Petite Pullover ...,https://www.walmart.com/ip/Pre-Owned-Banana-Republic-Factory-Store-Women-s-Size-XS-Petite-Pullover-Hoodie/1990554722?wmlspartner=wlpa&selectedSellerId=101018493,https://www.google.com/shopping/product/7583668453455839421?gl=us,7583668453455839421,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7583668453455839421,,,,Walmart - thredUP,,17.99,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQkfRvXnnhgyg_ktfMXqBOKPv6IXa6eUcnzGf3nb_SfADPvR0WLCzGU_s-fK3H2pxj65OU9cKceJIcVaT9n4fGOdRGA28J1YA&usqp=CAE,Free delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,1,,
38,Banana Republic Shirts | Banana Republic Hoodie | Color: Brown | Size: M ...,https://poshmark.com/listing/Banana-Republic-hoodie-61ccc68d60fded6016fc598f?srsltid=AfmBOopzWaf8kCB3lx_ndRgxrfCqkuXBugCUJ1q4Z6NAYK-BpKn8nQ8Je-A#utm_source=gdm_unpaid,https://www.google.com/shopping/product/18175206825605113181?gl=us,18175206825605113181,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=18175206825605113181,,,,Poshmark,,75.0,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR3pP40OC6st_XKR9BAqgb9DAX3GMuWaAyPa_umOwCd8sucpyNf---y4Vnwqf3CXtJZMDf5jnWscUso97EEuY0HvABUOaL8N6IEXW2rh5w&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
39,"Banana Republic Motion Tech Hoodie, Sea Salt Size Xxl 689725 W0705h",https://www.ebay.com/itm/195195309465?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoriKz9LIUT78SrDjYL7_vcjBvHsXJRh3x2IKK-Vjy4vs6xuOlHjnP0&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:8071697395262003043,8071697395262003043,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8071697395262003043,,,,eBay - ivoryjorama724,,79.19,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTOGKrsdE8vZcWlWhDL11nlcfdpTYHkv_63q2ncNgV4ytgmzfJlEMsByC9e5ovtnaNxJJM7d1XpTdba4FunY0fVM0Xac-T2tQGgwzAwjbbmqi4Fo2CLuAt1mQ&usqp=CAE,"Delivery by Wed, Oct 11",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
40,Banana Republic Men's Cipresso Cashmere Hoodie Medium Heather Gray Tall Size XL,https://bananarepublic.gap.com/browse/product.do?pid=502067092&vid=2&tid=brns000051,https://www.google.com/shopping/product/10227382642498027771?gl=us,10227382642498027771,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10227382642498027771,,,,Banana Republic,,190.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQj-uhFMdhHzfyQrsKMfwTnFNRmMu6vSt-dS0MKw40Wk5GeDj4Vo-K9Sr30u6vInw4ZewVs9Oxwqrx_QBt-7-TeUflc77h24eM5KEkNiSo&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,1,0,0,0,,
41,Banana Republic Red Hoodie - New Men | Color: Red | Size: S,https://www.mercari.com/us/item/m28449735038/?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:10052398553850591950,10052398553850591950,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10052398553850591950,,,,Mercari,,21.0,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTt5EKOh7dTRn1U9215MpjRoktJma3VJAxcF_EfsmFXIrJBOI52LomsRmrOKGwuKjH7kgTHBn_WsCyZnxLUF_Am9qOc7EzS4sF_mmOsmB0&usqp=CAE,$4.99 delivery,,27.0,SALE,['SALE'],,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,-6.0,0,1,0,0,0,0,0,0,0,0,,
42,Banana Republic Men's Hoodie - Brown - XL,https://www.depop.com/products/toma6375-banana-republic-long-sleeve-brown/?srsltid=AfmBOooDujMudRTyk51T97iV9b_20NweS_Pg37LbgKOYLr3XzMLtrLbE09A,https://www.google.com/shopping/product/5439878618926519737?gl=us,5439878618926519737,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5439878618926519737,,,,Depop,,18.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQsAWdVxxB6ZaqKYPKB1ktZcqI2Iuhy-WcTVp_3-nDWT9Fn6R3xWEY5KBalsTInCWAxSDvKL_3wuQkYZXCv50x6uvzDOosoHrL_aGP0DiEWqSOA4fQ19j3TIQ&usqp=CAE,$9.00 delivery,,20.0,SALE,['SALE'],,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,-2.0,0,1,0,0,0,0,0,0,0,0,,
43,Banana Republic Hoodie Men's Medium Pullover Waffle Knit Gray Black Cotton Blend ...,https://www.grailed.com/listings/42357170-banana-republic-banana-republic-hoodie-men-s-medium-pullover-waffle-knit-gray-black-cotton-blend?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20sweatshirts_hoodies&srsltid=AfmBOopWeeTwKDORyCI9tukYF6EhLhUb49aBbdXRyWVG18lBq5RmkdWjXis,https://www.google.com/shopping/product/18231450804133797728?gl=us,18231450804133797728,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=18231450804133797728,,,,Grailed,,27.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcToL56Pb0vrj5ArF8-QeNk5UUGR0v7_14JtfkPNsGyRtM_nWOFg_ZkKCz82Bn8yLjwhhAJplwbwJc5D5Uhx_jxWfVP83kPbJ6XUfka-jVM&usqp=CAE,$10.00 delivery,,,,,4.6,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,0,0,0,0,84.0,
44,Banana Republic Sweater Mens Large Hooded Beige 100% Cotton Hoodie Pullover,https://www.bonanza.com/listings/Banana-Republic-Sweater-Mens-Large-Hooded-Beige-100-Cotton-Hoodie-Pullover/1460532924?goog_pla=1,https://www.google.com/shopping/product/14186534094403821563?gl=us,14186534094403821563,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14186534094403821563,,,,Bonanza - ZombiesDeals' booth,,20.78,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS5b_YI8F5l-QWJ7dK8Xmww6vkOwoysDO3SNInREOfQUcfm1ckFapXJIvTTDSVZxY6xWW2mO9rauY9-svlmtirXdYzItAU0ds7v2R9i0z0&usqp=CAE,Free delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
45,Banana Republic Sweaters | Banana Republic Organic Cotton Double-Knit Sweater ...,https://poshmark.com/listing/Banana-Republic-Organic-Cotton-DoubleKnit-Sweater-Hoodie-6477eae7e948984874887e61?srsltid=AfmBOoqYuSg2t1wKlzVFbgG8HSMqRUY5I94ACR07J1P2yorN_tlrFPCv54c#utm_source=gdm_unpaid,https://www.google.com/shopping/product/14311224865236520428?gl=us,14311224865236520428,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14311224865236520428,,,,Poshmark,,114.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQE2cjqPuHyDDIypZgf2oSRivOmKs9TOuFw0T9MpzrgQHPkpmSsTookCTDgtx1g8008HN_Nd7BnEQKzBz4copYTLSYHR0CkkSnqQFHd0DQ&usqp=CAE,"Delivery by Thu, Oct 5",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
46,Banana Republic Black Serene Sweater Hoodie Small 656575,https://www.ebay.com/itm/115908919299?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoosbuSR3mgEQRDPCoHwbvnbwTihIioIBlj-gBE1ZWKJPphsxDq1L7w&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13874664330515515094,13874664330515515094,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13874664330515515094,,,,eBay - 1prince3princesses,,53.39,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQNlFMrullIGafzcMjuJc8giMdZzJT8QqGKVuTWbTRfPDdqcFj_ynu4M5kuZYtNUhAZ9bIrSjS5xxhpzR16xYfxUUZ8WwcZw3Q40mreX_uq26NyFoZipQ-m&usqp=CAE,"Delivery by Tue, Oct 10",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
47,Banana Republic Men's Cipresso Cashmere Hoodie Navy Tall Size M,https://bananarepublic.gap.com/browse/product.do?pid=502067082&vid=2&tid=brns000051,https://www.google.com/shopping/product/7930327753102966290?gl=us,7930327753102966290,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7930327753102966290,,,,Banana Republic,,190.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQOCC7CGVainOdn6piVPDMd1JFmhlOxkV4AsNHPZ0Kk5L0Zi7xomz2Z9dHh6OTFixOtNpDx_0In_XX3-oSxa-tIPRGa_mu9-Uk0xltc5YjE&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,1,0,0,0,,
48,Banana Republic Men's Hoodie - Green - L,https://www.depop.com/products/interstyle-item-description-banana-republic-green-fcfb/?srsltid=AfmBOoq2omrhYaw-FyrIoY7Xz4OrZkOrEiANK3QGZTpwgTwqvVfhXzThjWM,https://www.google.com/shopping/product/4183260699531822296?gl=us,4183260699531822296,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4183260699531822296,,,,Depop,,63.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRd24sVNV7JO5kzfmuPmBulKVyV2GThvlF0-uO4iyrAKyoM3JkHk2W93ExbwjN2QEFWXifuSZa3etpBgU5gGVnanUpCzrZ05nrfumwjwy8&usqp=CAE,$18.29 delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
49,Banana Republic HOODED SWEATSHIRT - Men | Color: Black | Size: L,https://www.mercari.com/us/item/m66600170605/,https://www.google.com/shopping/product/1?gl=us&prds=pid:9407751417630469224,9407751417630469224,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=9407751417630469224,,,,Mercari,,20.0,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS2HlFNyiel2MXt5S7cbGgRwCKcHSPT4VDdskcMQ-v4I4dLH-wnBJ2bbdwNiPxll-U_Tllch-BojOoFXrC7Q4_q2h26MMSmWAUX7vn9RfK1n444PizY_Lmg&usqp=CAE,$7.40 delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
50,Banana Republic Mens Size XL Blank Popover Fleece Hoodie Sweatshirt Burnt Orange,https://www.bonanza.com/listings/Banana-Republic-Mens-Size-XL-Blank-Popover-Fleece-Hoodie-Sweatshirt-Burnt-Orange/1524222901?goog_pla=1,https://www.google.com/shopping/product/11184212834420157006?gl=us,11184212834420157006,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11184212834420157006,,,,Bonanza - Joshua Treasures,,53.41,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTR4K7Oxm1N1OaO9ah0On-rBLBVvPbpzW1S-IkE9EKNEPfTf21yFb3wc9g1YPwRVfOqtJpsfZFqiMlyrMZrfFLR0PJGXSNOGGabYH0ZwYQ_C9fMcjtJRFVTrQ&usqp=CAE,Free delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
51,Banana Republic Men's Hoodie - Green - M,https://www.depop.com/products/faircoppin-size-medium-please-see-photos-2fc9/?srsltid=AfmBOooGQk4DMtv4O7dZOefSNtrjRNhLdJtKJddEU9eltnfW4G58avgrP-M,https://www.google.com/shopping/product/11459142252675985776?gl=us,11459142252675985776,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11459142252675985776,,,,Depop,,28.0,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSy8dO_bFdX7P9ZdlJKL4svrnc8hhxUovbiA48oSxtK4FusncBfBBrMIeuvt0hmwAK-9tQo-eug6d-E8LTYYUn1D07rpyo8THNz5922fKeE&usqp=CAE,$11.98 delivery,,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
52,Banana Republic Shirts | Banana Republic Hoodie Size XL | Color: Gold | Size: XL ...,https://poshmark.com/listing/Banana-Republic-hoodie-size-XL-650d0c6987a2f538b488bf73?srsltid=AfmBOooCTEQPKGFGzTmyskTNdXWv6Mdq_2Dy38O1aNhkgdZ8jknN_ltWO1Q#utm_source=gdm_unpaid,https://www.google.com/shopping/product/11617452038265619295?gl=us,11617452038265619295,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11617452038265619295,,,,Poshmark,,30.0,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQoQHkmuY7ZZA6SogYJL6S7DfC9KGZAOVAdxkgsT9yA_OGaPkyTeNvQNJjRdqujDjDYbbGxcZgsu4xrjgZesX6qFNAzAq8lrnGZGs7hZhs&usqp=CAE,"Delivery by Thu, Oct 5",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,0,0,,
53,Banana Republic Mens Medium M Quilted Front Pocket Full Zip Hoodie Sweater Blue ...,https://www.grailed.com/listings/45408588-banana-republic-banana-republic-mens-medium-m-quilted-front-pocket-full-zip-hoodie-sweater-blue?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20sweatshirts_hoodies&srsltid=AfmBOoq4lE6VqUPV3t-aR5EuoK9fswbP0Fz6t5tvd76DVhW555QwO4SXmd4,https://www.google.com/shopping/product/10539314077464192226?gl=us,10539314077464192226,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10539314077464192226,,,,Grailed,,28.0,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT9Fok2y38uhEmU3vjUKAvNCqJl4v4Eh8--5E7kvxd8_Pl8TlEDOnyWwXOITmPNwUqLt6hB2R5PkJPrqiMo8V6K7WjGM4MvA2EasNiGq715aBvaZFZvv1B_&usqp=CAE,$11.00 delivery,,,,,4.6,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,0,0,0,0,84.0,
54,Banana Republic Men's James Wool-Cashmere Hoodie Mangrove Tree Tall Size M,https://bananarepublic.gap.com/browse/product.do?pid=733557012&vid=2&tid=brns000051,https://www.google.com/shopping/product/2379541045300274449?gl=us,2379541045300274449,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2379541045300274449,,,,Banana Republic,,190.0,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRoZ3WsYDzDkJKeE4Y6HkEQ9OLiYuxTdmQEm5sRGys52GI9XIqhO_NYt0f229PaKmXtOwDPlmagrRUTNqZb_HeTnpSlQjDdDF4XnvR-zH2ky7OdlCp3AJumHg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,1,0,0,0,1,0,0,0,,
55,Banana Republic Heavyweight Fleece Hoodie - Men's Small $89.50 664342,https://www.ebay.com/itm/284260715947?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorbYuYiXFuu8UyE0rVpe9N_ONLblXZpBnmQaITz1VehfitIXnM0TRE&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:6388914216696098115,6388914216696098115,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6388914216696098115,,,,eBay - running_am0k,,47.95,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSJxAqxyk_sf7Lxf9_R6tG_jy16yrFGWsex7G1AhDAVbI7nu96e-o2EZdjWo4TCfx3mvETx0VClxoxDfiFojQ8Ljq9y8s-c7rdAM1lgqF7v&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
56,Womens Banana Republic Fleece Elephant Logo Hoodie Hooded Sweatshirt,https://www.ebay.com/itm/374548794992?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOop6AnGcuYIahGmw3BDw49ClUgMXPK2vWfOOXQQwyi1UUH5SPj7kouQ,https://www.google.com/shopping/product/1?gl=us&prds=pid:10638265138319626667,10638265138319626667,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10638265138319626667,,,,eBay - 6kids2muchstuff,,9.99,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRQ5IoYU1EhFlZS1k3XOFHv-4mgxsx28YDNHWF-4cPjv1QWzbnBUh9Ttpb36JEdoiJcslvOPoExwf9hOr3cVfzgCAW0Vcs3F0wKT7YIBrcd&usqp=CAE,"Delivery by Fri, Oct 6 · Free 30-day returns",,,,,,used,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
57,Banana Republic Hoodie Size Medium,https://www.ebay.com/itm/256222024846?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOooyOBKPS1WOSFq9X6Y-XUXPKV1nxrs5z5pF3VGLZ7fPCP_J4SbkLn8&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:2045822310050390043,2045822310050390043,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2045822310050390043,,,,eBay,,60.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSppx7QLUe07Sk1T-YvB3XB1ANnBwkew1SZ9kXd_CUK-cButFTcuogLaCjWyxTckq2U1l2YekIptve_iN6aa29AVIaZcgLc2qCfdovu7_cS&usqp=CAE,"Free delivery by Wed, Oct 11",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
58,Banana Republic Black Supima Cotton Ribbed Hoodie Sweater Large,https://www.ebay.com/itm/115908908478?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoo4eDhYc1nfiM7ba0uZLB0lWD2mh6TvM0WhuKu2DqRFN94lyNeIfmU&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:669629254899040840,669629254899040840,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=669629254899040840,,,,eBay - 1prince3princesses,,31.15,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcThUt_SEI0dm0KaJnsZOcUC6DkBF7IF7ja4i-p_Oi0B6JrmoiWM1vawpJSGBt_plYHsvnxeSmmWnfl3na3Wk7fRpE514bExEilE1Wy_4bGfiascfjVNAOwG&usqp=CAE,"Delivery by Thu, Oct 12",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
59,Authentic Banana Republic Mens Sweater Hoody Hoodie Knit Zip Blue Navy,https://www.ebay.com/itm/133378284165?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoqvCwr3yBp99IcO1L-NcupNlcNf0Lw5wi9cPA5SytikmGrrLfXedFQ&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:10690253288467834,10690253288467834,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10690253288467834,,,,eBay - aahorse,,69.0,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRJ_tVSK6eLFHSsI76ZBlUR6Aqr1YiIbfby3vfRCcGz7E5mHtD1Z4aKOTDvq-UxvP4z9Om7xcEU5yAlCvDA4-w9X_ONfuUYRLOydm5JoHbc&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic hoodies,4.800000000000001,62.333333333333336,0.0,0,0,0,0,0,0,0,0,1,0,,
